customer_id,state,account_length,churn,customer_service_calls,total_intl_calls,avg_charge_per_call,anomaly_flag_iforest,anomaly_flag_svm,high_confidence_anomaly,risk_rule_score,predicted_churn_probability,risk_score,risk_tier
CUST01658,MN,122,False,2.0,9,0.222,1,1,0,0,0.3340723634737224,20.905426602391763,Low
CUST01659,MO,109,False,0.0,5,0.2770943396226414,1,1,0,0,0.1688525673895969,20.711357281964247,Low
CUST01660,AL,82,False,1.0,7,0.1543962848297213,1,1,0,0,0.0978175203842939,14.271794517555819,Low
CUST01661,PA,65,False,0.0,4,0.2347719298245614,1,1,0,0,0.0393513298691374,7.2313536687613045,Low
CUST01662,AK,52,False,3.0,6,0.1834191176470588,1,1,0,0,0.0677046543635514,10.590482751303155,Low
CUST01663,MS,136,False,2.0,5,0.1983216783216783,1,1,0,0,0.0994486244412283,6.938636682877474,Low
CUST01664,IA,75,False,1.0,7,0.1610130718954248,1,1,0,0,0.0481991869317009,5.594466078469955,Low
CUST01665,WY,146,False,1.0,2,0.2200401606425703,1,1,0,0,0.1561687756856657,17.007235379852894,Low
CUST01666,NE,105,False,3.5,8,0.1845253164556962,1,1,0,0,0.5082428800907275,24.878942028154956,Low
CUST01667,ND,48,False,2.0,3,0.2235211267605634,1,1,0,0,0.067268425068738,16.7559214246781,Low
CUST01668,CT,45,False,1.0,7,0.2145999999999999,1,1,0,0,0.0849713475543439,12.529489087571271,Low
CUST01669,NC,106,False,2.0,5,0.2253020134228188,1,1,0,0,0.092948517240502,7.512370316959576,Low
CUST01670,CT,33,False,2.0,2,0.2428571428571428,1,1,0,0,0.0563240438024744,11.946347197013289,Low
CUST01671,WA,106,False,0.0,3,0.2503100775193798,1,1,0,0,0.121314098925322,12.934149250679926,Low
CUST01672,NV,141,False,0.0,6,0.199055944055944,1,1,0,0,0.0658848447534606,8.018080091635346,Low
CUST01673,KS,94,False,0.0,4,0.222377358490566,1,1,0,0,0.0510172123395233,25.021484903432995,Low
CUST01674,CO,65,False,2.0,4,0.1963405797101449,1,1,0,0,0.1094933106039425,13.467335408085845,Low
CUST01675,MO,85,False,1.0,4,0.1654005934718101,1,1,0,0,0.1046114070322603,8.200308500801157,Low
CUST01676,MA,71,True,3.0,5,0.2583987915407854,1,1,0,0,0.9852518310890372,46.640108244259125,Medium
CUST01677,NY,112,False,0.0,7,0.1078412698412698,1,1,0,0,0.0459020706040566,24.226314565277683,Low
CUST01678,AK,110,False,0.0,6,0.1732131147540983,1,1,0,0,0.0796642102526421,9.777394876863239,Low
CUST01679,WI,111,False,2.0,3,0.2401672240802675,1,1,0,0,0.3145757003537972,15.715481186061025,Low
CUST01680,NH,74,True,2.0,4,0.2633881578947368,1,1,0,0,0.9524419612564012,41.42391918891126,Medium
CUST01681,TN,105,False,2.0,4,0.1698154981549815,1,1,0,0,0.1330978511341772,11.534245680262673,Low
CUST01682,NY,40,False,0.0,7,0.259375,1,1,0,0,0.2829365645447502,18.68955474368589,Low
CUST01683,GA,128,True,0.0,2,0.2149999999999999,1,1,0,0,0.855412835249042,34.79387956408179,Medium
CUST01684,MN,123,True,2.0,6,0.2496078431372549,1,1,0,0,0.9670523192550746,40.41931398117984,Medium
CUST01685,MI,122,False,0.0,4,0.2092857142857142,1,1,0,0,0.1179970611978825,10.32334587048597,Low
CUST01686,ID,114,False,3.0,1,0.1783229813664596,1,1,0,0,0.0760434220445959,12.630115745547545,Low
CUST01687,CT,102,False,2.0,6,0.175886524822695,1,1,0,0,0.0571764494333292,4.852747045644098,Low
CUST01688,NC,126,False,0.0,1,0.1765543071161048,-1,1,0,0,0.1510011679756348,32.02614012561283,Low
CUST01689,LA,150,True,3.5,2,0.1888644688644688,1,1,0,0,0.9742394317593612,40.698491115973944,Medium
CUST01690,NJ,60,True,2.0,4,0.2874662162162162,1,1,0,0,0.985729250024282,43.83549986983226,Medium
CUST01691,CA,138,True,0.0,1,0.1941666666666666,1,1,0,0,0.849616658108802,41.964403231161086,Medium
CUST01692,MD,29,False,1.0,4,0.2309745762711864,1,1,0,0,0.053345413643077,15.859492220867041,Low
CUST01693,WY,111,False,3.5,7,0.1889520958083832,1,1,0,0,0.2157684835605465,17.72081265126864,Low
CUST01694,TX,37,True,0.0,1,0.1888562091503268,1,1,0,0,0.945894986324344,35.5865511859563,Medium
CUST01695,UT,81,False,1.0,3,0.2257307692307692,1,1,0,0,0.1439398910554215,9.982907622544857,Low
CUST01696,WA,46,False,1.0,2,0.163993288590604,1,1,0,0,0.1361110437742365,17.92486070979288,Low
CUST01697,OH,125,False,1.0,3,0.1510357142857142,1,1,0,0,0.1309764773381035,14.248409936409157,Low
CUST01698,KS,43,False,3.0,3,0.1119488817891373,1,1,0,0,0.1037505268105926,25.622386447725166,Low
CUST01699,IN,94,False,1.0,6,0.227484076433121,1,1,0,0,0.2594204982718799,13.85613601130847,Low
CUST01700,VT,46,False,3.0,5,0.2308333333333333,1,1,0,0,0.0964950820639606,9.017521870100026,Low
CUST01701,MT,73,False,2.0,6,0.1484175084175084,1,1,0,0,0.0320558943553583,8.011311026341314,Low
CUST01702,CT,146,False,2.0,4,0.1699721448467966,1,1,0,0,0.0662020787751502,15.455904760936068,Low
CUST01703,NM,93,False,1.0,10,0.249828178694158,1,1,0,0,0.4362767350788565,26.317841709540357,Low
CUST01704,OH,52,False,1.0,4,0.2065413533834586,1,1,0,0,0.0328044251471411,4.641608136287126,Low
CUST01705,GA,202,False,3.0,3,0.1386687306501548,1,1,0,0,0.1118256716471066,22.023288353827656,Low
CUST01706,MN,129,False,2.0,8,0.2231228070175438,1,1,0,0,0.0904331624744882,7.607249559250184,Low
CUST01707,CT,94,False,1.0,1,0.2894979079497908,1,1,0,0,0.2258355887366187,23.766481557018455,Low
CUST01708,AL,100,False,0.0,2,0.1586647727272727,1,1,0,0,0.1563913176676078,14.69705104084058,Low
CUST01709,WV,43,False,1.0,7,0.2337919463087248,1,1,0,0,0.078509465789173,8.871870282088386,Low
CUST01710,NH,130,False,0.0,3,0.2055339805825242,1,1,0,0,0.1699611778035848,8.880509716855883,Low
CUST01711,WY,124,False,3.0,1,0.1871929824561403,1,1,0,0,0.1172719790212746,13.284482425184171,Low
CUST01712,VA,92,True,3.0,5,0.2305421686746987,1,1,0,0,0.94165908388561,40.08206762140081,Medium
CUST01713,VT,48,False,3.5,5,0.2166304347826086,1,1,0,0,0.4065383454527144,30.97652626601675,Low
CUST01714,OH,98,False,2.0,3,0.1588328075709779,1,1,0,0,0.0639290747027897,10.726256904906016,Low
CUST01715,MT,100,True,1.0,3,0.1349085365853658,1,1,0,0,0.6003427856679218,28.970061187242575,Low
CUST01716,MA,79,False,3.0,5,0.1599342105263158,1,1,0,0,0.0450575857595788,7.508022524654913,Low
CUST01717,VA,164,False,1.0,2,0.1905761316872427,1,1,0,0,0.1209793044639231,12.695790587407204,Low
CUST01718,AR,89,False,0.0,4,0.1804559270516717,1,1,0,0,0.1290789098253683,11.008937915746376,Low
CUST01719,NE,126,True,3.0,4,0.2522333333333333,1,1,0,0,0.9457572376420574,39.046981399689344,Medium
CUST01720,WY,96,False,1.0,7,0.207069597069597,1,1,0,0,0.1270552541129684,8.646728326333402,Low
CUST01721,IA,120,False,0.0,5,0.2866923076923076,1,1,0,0,0.0664226963724335,20.217011121065198,Low
CUST01722,SC,212,True,2.0,4,0.2192485549132948,1,1,0,0,0.935367940064531,43.68855628692325,Medium
CUST01723,NC,72,False,2.0,6,0.1598101265822784,1,1,0,0,0.061347405284954,8.732026031041798,Low
CUST01724,HI,155,False,1.0,3,0.1708928571428571,1,1,0,0,0.1922750598534183,12.033394749272164,Low
CUST01725,UT,89,False,2.0,4,0.1391578947368421,1,1,0,0,0.1085448794839494,16.041714666778116,Low
CUST01726,WY,126,False,2.0,8,0.2021714285714285,1,1,0,0,0.1260413199424515,15.072710000706257,Low
CUST01727,AL,172,True,2.0,5,0.2438819875776397,1,1,0,0,0.97885439198437,39.16282059200411,Medium
CUST01728,WI,143,False,2.0,2,0.17003003003003,1,1,0,0,0.075319792769272,10.156899389814797,Low
CUST01729,FL,166,True,0.0,3,0.1574647887323943,1,1,0,0,0.973465520761856,49.97566490307409,Medium
CUST01730,KS,132,False,1.0,2,0.1948475609756097,1,1,0,0,0.112815149862057,9.281966993481188,Low
CUST01731,NV,94,True,1.0,1,0.1945487364620938,1,1,0,0,0.97943487582515,49.33773032917743,Medium
CUST01732,NY,99,False,0.0,5,0.219765625,1,1,0,0,0.0920274418280529,13.888890599269278,Low
CUST01733,VA,136,False,1.0,4,0.2294249201277955,1,1,0,0,0.1603665496003627,13.807339141856911,Low
CUST01734,KS,119,False,1.0,10,0.239543973941368,1,1,0,0,0.4140015457633337,26.614432372790635,Low
CUST01735,NC,115,True,3.0,1,0.2596043165467626,1,1,0,0,0.9916357488407452,47.59330798987169,Medium
CUST01736,MO,160,False,2.0,3,0.192257053291536,1,1,0,0,0.1331648555617481,8.012869079425203,Low
CUST01737,ND,166,False,2.0,2,0.2222145328719723,1,1,0,0,0.0757247535441478,8.164050386536609,Low
CUST01738,CA,120,False,1.0,8,0.1665930599369085,1,1,0,0,0.0672312959806114,10.87631658866726,Low
CUST01739,WV,173,False,1.0,3,0.1541242937853107,1,1,0,0,0.0539177446247652,11.844118278973607,Low
CUST01740,IL,156,False,0.0,2,0.2231970260223048,1,1,0,0,0.1169643153359974,11.17790823555191,Low
CUST01741,NY,70,False,0.0,4,0.2090491803278688,1,1,0,0,0.127880260780586,11.814738884481416,Low
CUST01742,NV,41,False,1.0,1,0.1890251572327044,1,1,0,0,0.0740721586043299,10.943886884594134,Low
CUST01743,AL,132,False,0.0,4,0.2453053435114504,1,1,0,0,0.1102943836684118,9.674442845180184,Low
CUST01744,KS,47,True,0.0,7,0.0976878612716763,1,1,0,0,0.9736628225054856,54.17799406263282,Medium
CUST01745,ND,160,False,1.0,5,0.1301030927835051,1,1,0,0,0.0739247822293528,11.210113893225866,Low
CUST01746,OK,180,False,3.0,5,0.1590595611285266,1,1,0,0,0.1451408532926137,10.575811194486462,Low
CUST01747,UT,93,False,2.0,4,0.2226717557251908,1,1,0,0,0.1042037995126247,9.25336699100625,Low
CUST01748,OH,109,False,2.0,1,0.221505376344086,1,1,0,0,0.0913663477846039,19.564717792021995,Low
CUST01749,WY,80,False,0.0,5,0.1539677419354838,1,1,0,0,0.0780795991828871,19.013680518798353,Low
CUST01750,NM,54,False,2.0,3,0.1288961038961039,1,1,0,0,0.0501906775250992,15.402363729054292,Low
CUST01751,AL,121,False,2.0,7,0.1535840707964601,-1,1,0,0,0.0615128386897617,27.866198259511556,Low
CUST01752,DC,157,False,1.0,5,0.2026426426426426,1,1,0,0,0.1213859456432552,11.293362216430989,Low
CUST01753,ID,170,False,0.0,4,0.198060606060606,1,1,0,0,0.1529691006200798,12.326077742563099,Low
CUST01754,AR,138,False,3.0,6,0.1751873198847262,1,1,0,0,0.1126528503267878,22.005209742696575,Low
CUST01755,ID,92,False,1.0,5,0.2164900662251655,1,1,0,0,0.0548820008344748,5.232614092468299,Low
CUST01756,WA,167,True,3.5,4,0.1886,1,1,0,0,0.5830591475551814,30.06792003115477,Low
CUST01757,UT,91,False,2.0,4,0.1937261146496815,1,1,0,0,0.1014567000283786,17.697982801019368,Low
CUST01758,RI,127,False,3.0,4,0.1306645569620253,1,1,0,0,0.1410569206098325,18.720041134463877,Low
CUST01759,NC,88,False,1.0,1,0.1608580858085808,1,1,0,0,0.0729113684375454,10.71853407271133,Low
CUST01760,TX,123,False,2.0,2,0.2709665427509293,1,1,0,0,0.6112900903514751,26.888529348089605,Low
CUST01761,DE,136,False,2.0,3,0.1636206896551724,1,1,0,0,0.1235431873715289,13.373002429860502,Low
CUST01762,MS,68,False,1.0,10,0.1784768211920529,1,1,0,0,0.0627330115151166,15.20732507506496,Low
CUST01763,OH,132,False,0.0,4,0.2704545454545454,1,1,0,0,0.0950045388040859,20.22213622457405,Low
CUST01764,LA,133,False,2.0,1,0.2200168918918918,-1,1,0,0,0.1034000339841198,29.710342824173313,Low
CUST01765,FL,127,False,0.0,5,0.1878448275862069,-1,1,0,0,0.1635200248822124,35.45266966676302,Medium
CUST01766,WV,121,False,1.0,6,0.1828571428571428,1,1,0,0,0.1402290825298933,20.575618648211325,Low
CUST01767,NY,116,False,2.0,3,0.1189502762430939,1,1,0,0,0.1515919325811613,22.771713407752763,Low
CUST01768,PA,97,True,3.5,2,0.1994654088050314,1,1,0,0,0.9839891106191776,42.79017770445907,Medium
CUST01769,MS,43,False,2.0,3,0.1245623342175066,1,1,0,0,0.0694500682923667,19.32382452812775,Low
CUST01770,IN,110,False,3.0,8,0.1450852272727272,1,1,0,0,0.0803224303093709,13.34862656688781,Low
CUST01771,VA,67,False,1.0,4,0.1631967213114754,1,1,0,0,0.1146717960997894,10.067106916176092,Low
CUST01772,MN,166,False,0.0,5,0.1441389728096676,1,1,0,0,0.1193688895934792,11.714879291977748,Low
CUST01773,DE,129,False,1.0,3,0.1816975308641975,1,1,0,0,0.1124210471602232,4.593338268910448,Low
CUST01774,OR,103,False,3.0,3,0.1846886446886446,1,1,0,0,0.1880276235585961,16.38102647772375,Low
CUST01775,UT,71,True,0.0,7,0.291865671641791,1,1,0,1,0.9658579895638236,76.5028722898218,High
CUST01776,CT,112,False,3.5,3,0.2067283950617283,1,1,0,0,0.1615903832093209,12.192434912873406,Low
CUST01777,AL,8,False,1.0,12,0.242910447761194,-1,-1,1,1,0.1402389645693659,66.068477463234,High
CUST01778,TX,98,True,0.0,2,0.2806367041198501,1,1,0,0,0.8796996602464945,42.06438949975446,Medium
CUST01779,CT,90,False,1.0,7,0.1815211267605633,1,1,0,0,0.0999691467667987,14.408522324035761,Low
CUST01780,MS,13,True,0.0,3,0.2628476821192053,1,1,0,0,0.947027187428597,47.933767039390226,Medium
CUST01781,AR,58,False,2.0,3,0.2406382978723404,1,1,0,0,0.2409945999820504,12.453381156312913,Low
CUST01782,CA,137,False,2.0,5,0.1890645161290322,1,1,0,0,0.1496894600735961,20.629697231821716,Low
CUST01783,MI,116,True,3.5,5,0.1868976897689769,1,1,0,0,0.9587409263673632,40.32029956958003,Medium
CUST01784,WV,94,False,3.0,4,0.1393639575971731,1,1,0,0,0.0462317118972079,13.400791991831168,Low
CUST01785,DE,87,False,3.0,7,0.2311439114391144,1,1,0,0,0.1347490541150187,13.356463771851502,Low
CUST01786,FL,120,False,2.0,6,0.2246415094339622,1,1,0,0,0.1021885453676975,8.006406852222874,Low
CUST01787,AK,97,False,0.0,9,0.2009215017064846,1,1,0,0,0.0407596651038651,13.251329118550457,Low
CUST01788,ID,134,False,3.5,4,0.1906644518272425,1,1,0,0,0.3078831452254528,17.84144709575334,Low
CUST01789,OH,68,False,2.0,5,0.2124786324786324,1,1,0,0,0.0552086410726819,18.383078404154176,Low
CUST01790,NH,93,False,1.0,5,0.2437848605577689,1,1,0,0,0.0974651489836058,8.44323022667752,Low
CUST01791,MA,120,False,1.0,2,0.158173374613003,1,1,0,0,0.1266844589483802,8.437411620516636,Low
CUST01792,SC,41,False,2.0,6,0.2097959183673469,1,1,0,0,0.2907162852179536,23.45349645540353,Low
CUST01793,OR,80,False,2.0,5,0.2385,1,1,0,0,0.079326216584258,10.684519011351666,Low
CUST01794,OH,83,False,2.0,5,0.2166925465838509,1,1,0,0,0.1205588389506307,24.09432776028417,Low
CUST01795,NC,109,False,2.0,3,0.173735632183908,1,1,0,0,0.1313407428976283,14.315630740214116,Low
CUST01796,KY,66,False,3.0,9,0.1086305732484076,1,1,0,0,0.0819446713975391,23.958045613518923,Low
CUST01797,WA,89,False,1.0,5,0.1878546712802768,1,1,0,0,0.1108130937686078,12.14367513538941,Low
CUST01798,RI,117,False,1.0,3,0.2557083333333333,1,1,0,0,0.0474759451770557,8.443119485295757,Low
CUST01799,KS,128,False,2.0,6,0.2001436781609195,1,1,0,0,0.193052553295628,24.93662720148164,Low
CUST01800,NV,88,True,3.5,7,0.1963066202090592,1,1,0,0,0.9506485412273596,48.65845363586799,Medium
CUST01801,FL,22,False,2.0,3,0.167887323943662,1,1,0,0,0.0992416989505167,10.828946206918335,Low
CUST01802,WY,78,False,0.0,7,0.180580204778157,1,1,0,0,0.0913319980643244,13.674800462871556,Low
CUST01803,WA,56,False,1.0,3,0.0914545454545454,1,1,0,0,0.0465164658340273,26.596117086983174,Low
CUST01804,CO,192,False,2.0,3,0.215,1,1,0,0,0.1235355671262114,5.374604647590882,Low
CUST01805,WI,70,False,2.0,4,0.1613271604938271,1,1,0,0,0.0907344542816054,4.653902412787459,Low
CUST01806,KS,148,False,1.0,3,0.256231884057971,1,1,0,0,0.2373274756020655,10.81387784423247,Low
CUST01807,MT,119,False,1.0,6,0.2056470588235294,1,1,0,0,0.1191698100746319,9.858557396292051,Low
CUST01808,CO,80,False,0.0,3,0.2024038461538461,1,1,0,0,0.1018029889413827,7.363749379932716,Low
CUST01809,FL,113,False,3.0,4,0.1656916996047431,1,1,0,0,0.0923036935835624,21.72112111995771,Low
CUST01810,VT,75,False,1.0,4,0.1801049868766404,1,1,0,0,0.1330325211093842,15.612826963296136,Low
CUST01811,OH,80,False,1.0,6,0.1960805860805861,1,1,0,0,0.0178829184453543,12.222746107930808,Low
CUST01812,NH,148,False,1.0,6,0.0947005988023952,1,1,0,0,0.1248324948780595,24.624189923673345,Low
CUST01813,FL,97,False,1.0,3,0.2164112903225806,1,1,0,0,0.0941246815067513,19.035712883967808,Low
CUST01814,MD,166,False,0.0,4,0.1480373831775701,1,1,0,0,0.0832641464442712,9.472957404294673,Low
CUST01815,WY,94,False,1.0,6,0.1954647435897435,1,1,0,0,0.0861993972454189,22.870800426996407,Low
CUST01816,FL,85,False,1.0,3,0.2474820143884892,1,1,0,0,0.0892692646644916,7.512962056225843,Low
CUST01817,TN,80,True,1.0,3,0.2660992907801418,1,1,0,0,0.9799463971917932,43.95934770516408,Medium
CUST01818,NC,210,False,3.0,7,0.2629251700680272,1,1,0,0,0.1037839097652144,21.53182231926104,Low
CUST01819,IN,88,False,1.0,5,0.2584838709677419,1,1,0,0,0.2782829791485932,22.633377840135804,Low
CUST01820,WV,154,False,1.0,1,0.154074074074074,-1,1,0,0,0.0503968751170306,26.983161095808395,Low
CUST01821,UT,32,False,1.0,9,0.1780645161290322,1,1,0,0,0.0900406911207846,21.612877041282378,Low
CUST01822,GA,18,False,3.0,3,0.1994871794871795,1,1,0,0,0.092798961677918,6.455503223478168,Low
CUST01823,AK,126,False,0.0,4,0.299520295202952,1,1,0,1,0.0967869512371882,48.88580931265254,Medium
CUST01824,UT,144,False,1.0,4,0.2186734693877551,1,1,0,0,0.0847607826648009,9.261370186346786,Low
CUST01825,AR,86,False,0.0,7,0.1756862745098039,1,1,0,0,0.1046300394826703,11.467058537581117,Low
CUST01826,AK,138,False,0.0,13,0.1038547486033519,-1,-1,1,1,0.095651328614054,61.8703131247057,Medium
CUST01827,AK,146,False,3.0,4,0.2619548872180451,1,1,0,0,0.127861271262354,14.466566871348363,Low
CUST01828,WV,74,False,2.0,2,0.1933663366336633,1,1,0,0,0.1494276406300001,11.576863412178778,Low
CUST01829,CT,48,False,2.0,3,0.1552279635258358,1,1,0,0,0.0535364198903946,8.8862163374795,Low
CUST01830,GA,74,False,3.5,2,0.3447087378640776,1,1,0,1,0.2672184247523921,58.02024190172573,Medium
CUST01831,NV,105,False,0.0,7,0.1810704225352112,1,1,0,0,0.1752470254383075,20.022620089849855,Low
CUST01832,VT,157,False,3.0,2,0.2659808612440191,1,1,0,0,0.0834437550667996,22.460738701879414,Low
CUST01833,DC,217,False,0.0,4,0.1780615384615384,1,1,0,0,0.2147318464666705,22.417028674795386,Low
CUST01834,TN,68,False,1.0,4,0.2915999999999999,1,1,0,1,0.2220640602056613,46.43010889403634,Medium
CUST01835,OR,80,False,1.0,5,0.1449249249249249,1,1,0,0,0.1290275371919413,14.088647511141886,Low
CUST01836,MS,38,False,2.0,6,0.1780769230769231,1,1,0,0,0.0732674715431961,17.386143971345536,Low
CUST01837,NC,107,False,0.0,4,0.2890128755364806,1,1,0,0,0.0769032658841609,14.833777466245213,Low
CUST01838,CO,140,False,3.0,4,0.2425941422594142,1,1,0,0,0.0899003178315576,14.666129252074207,Low
CUST01839,AR,98,True,3.5,4,0.1704307692307692,1,1,0,0,0.3429471132390938,34.5393653436378,Medium
CUST01840,PA,114,False,2.0,5,0.1785333333333333,1,1,0,0,0.0895105667747154,11.751627343636468,Low
CUST01841,MN,46,False,1.0,3,0.1846026490066225,1,1,0,0,0.0814834988844236,2.938212016591678,Low
CUST01842,NM,118,False,0.0,7,0.169223602484472,1,1,0,0,0.0899659980146326,10.714570566654752,Low
CUST01843,UT,37,False,3.0,4,0.2269579288025889,1,1,0,0,0.4105735438467144,27.493412252069838,Low
CUST01844,NE,34,False,0.0,4,0.1708841463414634,1,1,0,0,0.0765611255009663,17.64252915225276,Low
CUST01845,NV,113,True,3.0,2,0.2078630136986301,1,1,0,0,0.6454182677394554,34.36822301613523,Medium
CUST01846,OR,69,False,0.0,1,0.2833187772925764,1,1,0,0,0.1321310994633907,15.975780122457351,Low
CUST01847,NJ,59,False,1.0,3,0.2810460251046025,1,1,0,0,0.1980333812527827,11.56610358632554,Low
CUST01848,WV,59,False,0.0,4,0.1534943181818182,1,1,0,0,0.0808812256870654,13.720842914081988,Low
CUST01849,OR,190,False,0.0,4,0.1478913738019169,1,1,0,0,0.0601187277289297,14.50701651618628,Low
CUST01850,KY,109,False,1.0,6,0.2182332155477031,1,1,0,0,0.1055777487291273,5.288589910136406,Low
CUST01851,MO,136,False,2.0,4,0.1538311688311688,1,1,0,0,0.1406755981397113,13.863948039121818,Low
CUST01852,TX,86,False,1.0,5,0.1284949832775919,1,1,0,0,0.0926092675165874,12.22625659722843,Low
CUST01853,MN,100,False,0.0,4,0.2588301886792452,1,1,0,0,0.0840493869557221,11.137505945502564,Low
CUST01854,FL,106,False,0.0,3,0.2253571428571428,1,1,0,0,0.165247348195216,16.040243337047432,Low
CUST01855,WV,129,False,2.0,6,0.1981506849315068,1,1,0,0,0.0911191687323632,4.882668367062147,Low
CUST01856,IN,205,False,2.0,4,0.1181454545454545,1,1,0,0,0.14817062096328,24.710158148549986,Low
CUST01857,OK,93,False,0.0,9,0.1430177514792899,1,1,0,0,0.062385633222979,15.950709051670737,Low
CUST01858,DE,99,False,1.0,5,0.2260771704180064,1,1,0,0,0.1763535432223813,19.02176259936376,Low
CUST01859,IL,71,False,1.0,3,0.2252205882352941,1,1,0,0,0.0688685543074872,7.680177325784121,Low
CUST01860,UT,4,False,0.0,4,0.2320522388059701,1,1,0,0,0.1531261440815681,14.337576928700791,Low
CUST01861,IL,148,False,3.0,2,0.2391089108910891,1,1,0,0,0.0879845918753319,13.128333107013518,Low
CUST01862,WA,141,False,1.0,2,0.1913677811550152,1,1,0,0,0.0928199391109099,9.214662699551383,Low
CUST01863,NM,56,False,0.0,3,0.2170411985018726,1,1,0,0,0.1245043201448436,16.814589712826393,Low
CUST01864,VA,43,False,3.0,4,0.2287414965986394,1,1,0,0,0.0660331460885426,6.469135400550508,Low
CUST01865,MT,42,False,2.0,4,0.1968518518518518,1,1,0,0,0.0497978575167994,17.66114551432663,Low
CUST01866,CT,135,False,1.0,4,0.162258064516129,1,1,0,0,0.1835461520306587,14.646367865684349,Low
CUST01867,AL,106,False,3.0,3,0.2353754940711462,1,1,0,0,0.0689208233374838,17.601840647941746,Low
CUST01868,WV,106,False,0.0,7,0.2064262295081967,1,1,0,0,0.1171100773170895,13.093812310022567,Low
CUST01869,MO,83,False,3.0,6,0.2470977917981072,1,1,0,0,0.082795331946322,17.29961197959524,Low
CUST01870,ND,110,False,1.0,4,0.1542296072507552,1,1,0,0,0.1149241449763244,6.0731558874365055,Low
CUST01871,GA,109,False,3.5,6,0.2391900311526479,1,1,0,0,0.16326279789546,22.67846551975913,Low
CUST01872,LA,124,True,3.5,2,0.1719753086419753,1,1,0,0,0.7856952478451652,35.46540548111311,Medium
CUST01873,UT,110,True,2.0,5,0.2232212885154062,1,1,0,0,0.9646986142688968,40.7512893362021,Medium
CUST01874,AZ,124,False,0.0,2,0.2044444444444444,1,1,0,0,0.262346400678512,24.94913262053017,Low
CUST01875,NY,82,True,3.5,1,0.1983529411764706,1,1,0,0,0.9693582500560248,43.88392857891045,Medium
CUST01876,AL,137,False,1.0,2,0.1391111111111111,1,1,0,0,0.149293778504193,17.372281389048613,Low
CUST01877,IN,69,False,1.0,2,0.1669300911854103,1,1,0,0,0.093358277298815,5.515540859255006,Low
CUST01878,NM,16,False,2.0,4,0.1686513157894737,1,1,0,0,0.1170360582206733,14.562281631812402,Low
CUST01879,AL,119,False,3.0,4,0.1480656934306569,1,1,0,0,0.076690293510024,13.419672439049387,Low
CUST01880,MN,124,True,3.0,2,0.2021933085501858,1,1,0,0,0.9545827570278198,37.552136558015576,Medium
CUST01881,NY,122,False,1.0,5,0.2108888888888888,1,1,0,0,0.1158651703516777,11.842721467881137,Low
CUST01882,MD,139,False,3.5,6,0.2227361563517915,1,1,0,0,0.3202256274142711,31.139941621226757,Low
CUST01883,KS,67,False,2.0,3,0.1722742474916387,1,1,0,0,0.0999063662280423,7.316209157856604,Low
CUST01884,WV,84,False,1.0,4,0.1546808510638297,1,1,0,0,0.0506521011383387,17.2904197248979,Low
CUST01885,ID,101,False,0.0,7,0.23953125,1,1,0,0,0.1696745702884283,14.084613404184246,Low
CUST01886,LA,40,False,0.0,7,0.1586430678466077,1,1,0,0,0.14742540554553,20.93641401208655,Low
CUST01887,MI,61,False,2.0,2,0.1748328267477203,1,1,0,0,0.0482584739093952,4.368883124038378,Low
CUST01888,TN,120,True,1.0,2,0.2196934865900383,1,1,0,0,0.973695863734265,38.1832800714937,Medium
CUST01889,CA,95,False,1.0,8,0.1975477707006369,1,1,0,0,0.0226678776872915,12.662198751386722,Low
CUST01890,FL,98,False,0.0,0,0.2511879432624113,-1,1,0,0,0.5121995885381806,45.39184217381981,Medium
CUST01891,LA,114,False,2.0,4,0.1708609271523178,1,1,0,0,0.0567457887765109,15.155007651937897,Low
CUST01892,CT,22,False,0.0,5,0.2159740259740259,1,1,0,0,0.1095888033100104,7.504161143285233,Low
CUST01893,PA,176,False,0.0,4,0.1292455621301775,1,-1,0,0,0.0588733306597819,23.707256258528055,Low
CUST01894,TX,152,False,2.0,4,0.1810223642172524,1,1,0,0,0.0822314807528599,21.295247082309693,Low
CUST01895,VA,118,False,0.0,4,0.2519650655021834,1,1,0,0,0.1456185812306316,15.206795664980511,Low
CUST01896,MO,101,False,1.0,4,0.2399111111111111,1,1,0,0,0.1647033652588134,15.809794134269573,Low
CUST01897,ND,118,False,2.0,8,0.2228440366972476,1,1,0,0,0.2754524619017328,18.25709646311992,Low
CUST01898,FL,105,True,2.0,3,0.2555722891566265,1,1,0,0,0.9794759108921364,50.246004181554994,Medium
CUST01899,KY,71,False,0.0,8,0.1244827586206896,1,1,0,0,0.0577799460642345,24.073890057018847,Low
CUST01900,MD,71,False,1.0,4,0.1913868613138686,1,1,0,0,0.0734482157017804,9.163182962897148,Low
CUST01901,IN,68,False,2.0,3,0.2023824451410658,1,1,0,0,0.0930174222055794,5.905795039905466,Low
CUST01902,MA,66,False,3.0,3,0.1447211895910781,1,1,0,0,0.0936347525774705,15.2849155475211,Low
CUST01903,ND,101,False,3.0,0,0.1761631016042781,-1,1,0,0,0.1203121389606591,35.10002289568986,Medium
CUST01904,VT,116,False,0.0,3,0.1923320158102766,1,1,0,0,0.1140904866825861,14.402497414870224,Low
CUST01905,CT,54,False,0.0,4,0.2907582938388626,1,1,0,1,0.0891481347269957,50.75334316650994,Medium
