customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,source_split,churn_flag,total_minutes,total_charge,total_calls,avg_charge_per_call,has_intl_plan,has_voicemail_plan,account_length_zscore,total_day_minutes_zscore,total_eve_minutes_zscore,total_night_minutes_zscore,total_intl_minutes_zscore,total_charge_zscore,customer_service_calls_zscore,account_length_norm,total_day_minutes_norm,total_eve_minutes_norm,total_night_minutes_norm,total_intl_minutes_norm,total_charge_norm,customer_service_calls_norm
CUST02475,AR,129,415,No,No,0,157.0,113,26.69,256.9,97,21.84,185.5,126,8.35,12.1,2,3.27,2.0,False,train_80,0,611.5,60.150000000000006,338,0.1779585798816568,0,0,0.7016049128789054,-0.42139718351478594,1.1090740319535661,-0.3058831674910948,0.6783156149727871,0.06595319045982845,0.47307060921708655,0.5289256198347108,0.4207359009628611,0.7036026200873362,0.44271595900439237,0.6250000000000001,0.5058015267175574,0.5714285714285714
CUST02906,KS,159,415,No,Yes,19,184.1,78,31.3,194.5,71,16.53,225.6,101,10.15,16.9,3,4.56,0.0,False,holdout_20,0,621.1,62.54,253,0.24719367588932806,0,1,1.455068366489355,0.07911935244779723,-0.12917343953456942,0.49433869663223484,2.442633189041305,0.29506673506182685,-1.333568566400845,0.6528925619834711,0.5139270976616231,0.476528384279476,0.5894948755490482,0.9583333333333333,0.5422900763358778,0.0
CUST02527,MS,143,510,No,No,0,155.4,112,26.42,290.9,92,24.73,228.4,91,10.28,13.9,5,3.75,1.0,False,train_80,0,688.5999999999999,65.18,300,0.2172666666666667,0,0,1.0532211912304486,-0.45094797530593467,1.7837601542387687,0.5502145375186521,1.3399347052484818,0.5481461316096423,-0.43024897859187927,0.5867768595041323,0.41523383768913347,0.8273289665211061,0.5997437774524158,0.7500000000000001,0.5825954198473284,0.2857142857142857
CUST01082,VT,84,415,No,Yes,42,214.3,112,36.43,188.2,107,16.0,333.5,117,15.01,11.3,10,3.05,0.0,False,train_80,0,747.3,70.49,346,0.20372832369942195,0,1,-0.4285902675367689,0.6368905475057317,-0.25418880925212184,2.6475541365052346,0.3842626859613678,1.0571808269387688,-1.333568566400845,0.34297520661157027,0.6177785419532325,0.4536026200873362,0.9844436310395315,0.5694444444444444,0.6636641221374046,0.0
CUST03245,GA,136,415,No,No,0,163.4,83,27.78,249.3,119,21.19,249.7,90,11.24,9.8,4,2.65,3.5,False,holdout_20,0,672.2,62.86,296,0.21236486486486486,0,0,0.8774130520546769,-0.30319401635019055,0.9582618399133451,0.97527004140461,-0.16708655593504418,0.3257430255524711,1.828049990930535,0.5578512396694215,0.44274415405777173,0.6759461426491995,0.6777086383601756,0.46527777777777785,0.547175572519084,1.0
CUST00681,CT,155,510,No,No,0,165.4,108,28.12,183.7,103,15.61,80.2,108,3.61,8.9,4,2.4,3.0,False,train_80,0,438.2,49.74,323,0.1539938080495356,0,0,1.3546065726746284,-0.2662555266112545,-0.3434855019075163,-2.407213897969564,-0.4978961010728915,-0.9319848845639416,1.3763901970260524,0.6363636363636364,0.4496217331499313,0.4372270742358078,0.057284040995607674,0.4027777777777778,0.34687022900763365,0.8571428571428571
CUST00309,SD,137,510,No,No,0,242.1,118,41.16,191.0,93,16.24,218.6,50,9.84,14.7,2,3.97,3.0,False,train_80,0,666.4000000000001,71.21,263,0.2707604562737642,0,0,0.9025285005083585,1.1503355548769423,-0.19862642271098732,0.35464909441619225,1.6339876342599011,1.126202480542718,1.3763901970260524,0.5619834710743802,0.7133768913342503,0.46379184861717615,0.5638726207906295,0.8055555555555555,0.6746564885496182,0.8571428571428571
CUST03038,AR,116,510,No,No,0,160.7,69,27.32,146.8,106,12.48,287.8,144,12.95,8.2,5,2.21,0.0,False,holdout_20,0,603.5,54.96,324,0.16962962962962963,0,0,0.3751040829810439,-0.3530609774977545,-1.0757183816817502,1.7355805906090709,-0.7551924139578842,-0.43157789593530793,-1.333568566400845,0.47520661157024796,0.43345942228335627,0.30294759825327516,0.8171669106881405,0.35416666666666663,0.4265648854961832,0.0
CUST01013,CA,92,408,No,No,0,249.4,118,42.4,211.5,95,17.98,169.0,116,7.61,9.1,3,2.46,0.0,False,train_80,0,639.0,70.44999999999999,332,0.21219879518072285,0,0,-0.2276666799073157,1.285161042424059,0.20816962160803174,-0.6351515155717666,-0.42438286882003684,1.0533462906274376,-1.333568566400845,0.3760330578512397,0.7384800550206327,0.538391557496361,0.38232064421669104,0.41666666666666663,0.6630534351145037,0.0
CUST02382,CT,160,415,No,No,0,234.9,136,39.93,270.8,134,23.02,219.3,101,9.87,13.9,2,3.75,1.0,True,train_80,1,738.9,76.57000000000001,373,0.2052815013404826,0,0,1.4801838149430364,1.0173569918167729,1.3849015937113407,0.36861805463779684,1.3399347052484818,1.64003034626101,-0.43024897859187927,0.6570247933884298,0.688617606602476,0.7541848617176128,0.5664348462664714,0.7500000000000001,0.7564885496183208,0.2857142857142857
CUST02057,CO,107,415,No,No,0,167.3,100,28.44,163.9,79,13.93,185.9,100,8.37,6.7,5,1.81,2.0,False,train_80,0,523.8000000000001,52.550000000000004,284,0.18503521126760564,0,0,0.14906504689790906,-0.23116396135926515,-0.7363909495912514,-0.2979009045073208,-1.306541655854296,-0.6626087086929718,0.47307060921708655,0.4380165289256198,0.4561554332874828,0.36517467248908303,0.4441800878477306,0.25,0.38977099236641227,0.5714285714285714
CUST02422,MT,103,510,No,Yes,35,110.5,101,18.79,208.3,81,17.71,87.4,77,3.93,13.9,2,3.75,3.5,True,train_80,1,420.1,44.18,261,0.169272030651341,0,1,0.04860325308318245,-1.2802170699450488,0.14466975127530704,-2.2635331642616343,1.3399347052484818,-1.464985431838885,1.828049990930535,0.4214876033057851,0.2608321870701514,0.5267467248908297,0.08363836017569554,0.7500000000000001,0.26198473282442747,1.0
CUST03047,KS,138,510,No,Yes,26,183.9,83,31.26,240.7,93,20.46,185.7,125,8.36,15.0,3,4.05,1.0,False,holdout_20,0,625.3,64.13,304,0.21095394736842105,0,1,0.9276439489620402,0.07542550347390384,0.7876059383941465,-0.30189203599920805,1.744257482639184,0.4474895534372149,-0.43024897859187927,0.5661157024793388,0.5132393397524072,0.644650655021834,0.44344802342606143,0.8263888888888888,0.5665648854961832,0.2857142857142857
CUST01522,DE,136,415,No,No,0,101.7,105,17.29,202.8,99,17.24,136.2,119,6.13,9.4,6,2.54,3.0,False,train_80,0,450.09999999999997,43.2,329,0.13130699088145897,0,0,0.8774130520546769,-1.4427464247963673,0.03552934914093608,-1.2896970802412235,-0.3141130204407542,-1.5589315714664826,1.3763901970260524,0.5578512396694215,0.2305708390646493,0.5067321688500729,0.2622620790629575,0.43750000000000006,0.24702290076335884,0.8571428571428571
CUST03211,AZ,82,415,No,Yes,33,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11.0,6,2.97,2.0,False,holdout_20,0,652.4000000000001,58.480000000000004,299,0.19558528428093647,0,1,-0.4788211644441322,-0.7760066850085717,0.6844186491034687,1.3424541386582083,0.27399283758208515,-0.09413870053822122,0.47307060921708655,0.3347107438016529,0.3547111416781294,0.6257278020378457,0.7450585651537336,0.5486111111111112,0.48030534351145043,0.5714285714285714
CUST02787,WY,111,415,No,No,0,146.2,55,24.85,261.5,83,22.23,163.2,116,7.34,8.7,3,2.35,3.0,False,holdout_20,0,579.6,56.77,257,0.22089494163424125,0,0,0.24952684071263564,-0.6208650281050407,1.2003550955568587,-0.7508943288364879,-0.5714093333257468,-0.2580651278476013,1.3763901970260524,0.45454545454545453,0.3835969738651995,0.7203420669577875,0.3610907759882869,0.38888888888888884,0.4541984732824428,0.8571428571428571
CUST00408,MS,118,415,No,Yes,26,170.8,114,29.04,199.5,125,16.96,169.7,98,7.64,9.6,5,2.59,3.5,True,train_80,1,549.6,56.230000000000004,342,0.1644152046783626,0,1,0.4253349798884072,-0.1665216043161271,-0.02995489213968673,-0.6211825553501625,-0.2405997881878995,-0.3098313680505634,1.828049990930535,0.4834710743801653,0.468191196698762,0.4947234352256187,0.3848828696925329,0.4513888888888889,0.4459541984732825,1.0
CUST00315,CT,99,415,No,No,0,146.7,64,24.94,274.0,99,23.29,321.3,98,14.46,8.9,1,2.4,3.0,False,train_80,0,750.9,65.09,262,0.2484351145038168,0,0,-0.051858540731544146,-0.6116304056703067,1.4484014640440654,2.404095115500132,-0.4978961010728915,0.5395184249091484,1.3763901970260524,0.4049586776859504,0.3853163686382393,0.7658296943231441,0.9397877013177158,0.4027777777777778,0.5812213740458017,0.8571428571428571
CUST01376,VA,127,408,No,Yes,25,173.0,91,29.41,245.8,64,20.89,300.0,99,13.5,4.8,3,1.3,0.0,False,train_80,0,723.5999999999999,65.1,257,0.25330739299610894,0,1,0.6513740159715421,-0.12588926560329766,0.8888088567369273,1.9790396116141735,-2.004917362256418,0.5404770589869801,-1.333568566400845,0.5206611570247934,0.47575653370013754,0.6632096069868996,0.861822840409956,0.11805555555555552,0.5813740458015267,0.0
CUST00320,PA,112,510,No,No,0,217.1,76,36.91,205.2,100,17.44,185.7,91,8.36,9.4,3,2.54,2.0,False,train_80,0,617.4,65.25,270,0.24166666666666667,0,0,0.27464228916631733,0.6886044331402418,0.08315425189047931,-0.30189203599920805,-0.3141130204407542,0.5548565701544701,0.47307060921708655,0.45867768595041325,0.6274071526822559,0.5154657933042213,0.44344802342606143,0.43750000000000006,0.5836641221374046,0.5714285714285714
CUST03287,NM,183,415,No,No,0,190.0,100,32.3,246.6,78,20.96,304.2,107,13.69,9.5,4,2.57,1.0,False,holdout_20,0,750.3,69.52,289,0.24055363321799306,0,0,2.0578391293777143,0.18808789717765864,0.9046838243201082,2.062853372943799,-0.27735640431432684,0.9641933213890035,-0.43024897859187927,0.7520661157024794,0.5342159559834938,0.6661208151382823,0.8771961932650072,0.4444444444444445,0.648854961832061,0.2857142857142857
CUST00781,FL,159,415,No,Yes,15,113.9,102,19.36,145.3,146,12.35,195.2,137,8.78,11.8,9,3.19,1.0,False,train_80,0,466.20000000000005,43.68,394,0.11086294416243654,0,1,1.455068366489355,-1.2174216373888573,-1.105483945900215,-0.11231329013457883,0.5680457665935051,-1.5129171357305167,-0.43024897859187927,0.6528925619834711,0.2725240715268226,0.2974890829694324,0.47822108345534403,0.6041666666666666,0.2543511450381679,0.2857142857142857
CUST01214,CA,103,415,No,Yes,18,149.9,84,25.48,170.9,84,14.53,171.5,112,7.72,11.5,7,3.11,0.0,True,train_80,1,503.8,50.839999999999996,287,0.17714285714285713,0,1,0.04860325308318245,-0.5525288220880088,-0.5974849832384157,-0.58526237192318,0.4577759182142225,-0.8265351360023526,-1.333568566400845,0.4214876033057851,0.3963204951856947,0.3906477438136827,0.3914714494875549,0.5833333333333333,0.3636641221374045,0.0
CUST02091,NY,148,408,No,No,0,208.4,120,35.43,174.4,99,14.82,310.7,105,13.98,11.2,4,3.02,1.0,False,train_80,0,704.7,67.25,328,0.20503048780487804,0,0,1.1787984334988566,0.5279220027758703,-0.5280320000619978,2.192565146430124,0.3475060698349398,0.7465833857209965,-0.43024897859187927,0.6074380165289256,0.5974896836313618,0.40338427947598254,0.9009882869692531,0.5624999999999999,0.6141984732824428,0.2857142857142857
CUST02104,WV,100,415,No,No,0,166.0,102,28.22,236.1,97,20.07,134.3,93,6.04,10.9,4,2.94,1.0,False,train_80,0,547.3000000000001,57.269999999999996,296,0.1934797297297297,0,0,-0.026743092277862493,-0.2551739796895738,0.6963248747908545,-1.327612829414149,0.23723622145565781,-0.21013342395597043,-0.43024897859187927,0.4090909090909091,0.45168500687757906,0.6279112081513827,0.2553074670571011,0.5416666666666667,0.4618320610687022,0.2857142857142857
CUST02142,VA,172,510,No,No,0,169.8,123,28.87,183.1,94,15.56,337.75,72,15.195,12.7,7,3.43,2.0,False,train_80,0,703.35,63.055,296,0.21302364864864864,0,0,1.7815691963872162,-0.1849908491855951,-0.3553917275949021,2.7323656807078316,0.8988553117313518,0.34443639007020743,0.47307060921708655,0.7066115702479339,0.4647524071526823,0.43504366812227074,1.0,0.6666666666666666,0.5501526717557251,0.5714285714285714
CUST01192,MN,116,408,No,No,0,197.9,84,33.64,168.1,113,14.29,239.8,145,10.79,12.0,6,3.24,1.0,False,train_80,0,617.8,61.96,348,0.17804597701149424,0,0,0.3751040829810439,0.3339949316464561,-0.6530473697795502,0.7777090325562074,0.6415589988463598,0.23946595854753436,-0.43024897859187927,0.47520661157024796,0.5613823933975242,0.3804585152838428,0.6414714494875549,0.6180555555555555,0.5334351145038168,0.2857142857142857
CUST01933,NE,139,415,No,Yes,25,138.3,96,23.51,80.6,79,6.85,163.7,83,7.37,8.3,8,2.24,0.0,False,train_80,0,390.90000000000003,39.97,266,0.15026315789473685,0,1,0.9527593974157219,-0.7667720625738377,-2.3893719491899974,-0.7409165001067706,-0.7184357978314562,-1.8685703786064232,-1.333568566400845,0.5702479338842975,0.3564305364511693,0.06204512372634651,0.3629209370424597,0.36111111111111116,0.19770992366412213,0.0
CUST01603,RI,80,510,No,No,0,202.4,118,34.41,260.2,67,22.12,177.4,112,7.98,9.2,5,2.48,3.0,False,train_80,0,649.2,66.99000000000001,302,0.22182119205298018,0,0,-0.5290520613514955,0.4171065335590622,1.174558273234189,-0.4675239929125154,-0.3876262526936095,0.721658899697349,1.3763901970260524,0.32644628099173556,0.5768569463548832,0.7156113537117903,0.41306734992679356,0.42361111111111105,0.610229007633588,0.8571428571428571
CUST01863,NM,56,408,No,No,0,146.1,57,24.84,196.2,97,16.68,310.1,110,13.95,9.2,3,2.48,0.0,False,train_80,0,661.6,57.949999999999996,267,0.21704119850187265,0,0,-1.1318228242398551,-0.6227119525919874,-0.09543913342030953,2.1805917519544638,-0.3876262526936095,-0.1449463066633515,-1.333568566400845,0.22727272727272727,0.3832530949105915,0.4827147016011645,0.898792093704246,0.42361111111111105,0.47221374045801523,0.0
CUST02576,OK,149,510,Yes,No,0,180.9,79,30.75,194.9,83,16.57,197.8,109,8.9,8.8,9,2.38,3.0,False,train_80,0,582.4,58.6,280,0.2092857142857143,1,0,1.2039138819525383,0.020017768865499785,-0.1212359557429787,-0.06042858074004826,-0.5346527171993188,-0.08263509160422988,1.3763901970260524,0.6115702479338843,0.5029229711141678,0.47798398835516737,0.4877379209370425,0.39583333333333337,0.4821374045801527,0.8571428571428571
CUST00822,RI,75,415,No,No,0,122.8,89,20.88,211.3,104,17.96,261.4,91,11.76,10.7,2,2.89,2.0,False,train_80,0,606.2,53.49,286,0.18702797202797203,0,0,-0.6546293036199038,-1.0530453580505923,0.20420087971223666,1.2087512336799953,0.1637229892028025,-0.5724971053767047,0.47307060921708655,0.30578512396694213,0.30312929848693265,0.5376637554585153,0.7205344070278183,0.5277777777777778,0.4041221374045802,0.5714285714285714
CUST02825,NM,87,510,Yes,No,0,167.3,119,28.44,198.5,119,16.87,133.1,88,5.99,11.0,6,2.97,1.0,False,holdout_20,0,509.9,54.27,332,0.16346385542168676,1,0,-0.3532439221757239,-0.23116396135926515,-0.04979860161866327,-1.351559618365471,0.27399283758208515,-0.4977236473057593,-0.43024897859187927,0.35537190082644626,0.4561554332874828,0.49108442503639016,0.2509150805270864,0.5486111111111112,0.41603053435114506,0.2857142857142857
CUST00452,ME,97,510,No,No,0,211.0,76,35.87,189.0,100,16.07,123.0,102,5.54,4.7,4,1.27,3.0,False,train_80,0,527.7,58.75,282,0.20833333333333334,0,0,-0.10208943763890745,0.575942039436487,-0.2383138416689404,-1.5531117587057608,-2.0416739783828453,-0.06825558043674054,1.3763901970260524,0.39669421487603307,0.6064305364511692,0.45651382823871905,0.2139458272327965,0.11111111111111109,0.48442748091603055,0.8571428571428571
CUST01771,VA,67,408,No,No,0,176.2,120,29.95,236.0,138,20.06,152.5,104,6.86,10.6,4,2.86,1.0,False,train_80,0,575.3000000000001,59.73,366,0.1631967213114754,0,0,-0.855552891249357,-0.06678768202100022,0.694340503842957,-0.9644198636524385,0.12696637307637515,0.02569055919085707,-0.43024897859187927,0.2727272727272727,0.4867606602475928,0.62754730713246,0.32192532942898977,0.5208333333333334,0.49938931297709915,0.2857142857142857
CUST00081,AZ,99,415,No,No,0,198.2,87,33.69,207.3,76,17.62,190.9,113,8.59,8.7,3,2.35,3.5,False,train_80,0,605.1,62.25000000000001,279,0.2231182795698925,0,0,-0.051858540731544146,0.3395357051072962,0.1248260417963305,-0.1981226172101475,-0.5714093333257468,0.26726634680468125,1.828049990930535,0.4049586776859504,0.562414030261348,0.5231077147016012,0.4624816983894583,0.38888888888888884,0.5378625954198474,1.0
CUST00576,DC,169,415,Yes,No,0,57.1,98,9.71,199.7,78,16.97,274.7,103,12.36,6.5,6,1.76,3.0,False,train_80,0,538.0,40.8,285,0.1431578947368421,1,0,1.7062228510261714,-2.266474745974641,-0.02598615024389165,1.4741614778904764,-1.3800548881071508,-1.789003750146315,1.3763901970260524,0.6942148760330579,0.07720082530949117,0.49545123726346435,0.769216691068814,0.2361111111111111,0.21038167938931293,0.8571428571428571
CUST02131,FL,108,510,No,No,0,210.7,112,35.82,238.7,73,20.29,253.6,90,11.41,9.2,5,2.48,3.0,False,train_80,0,712.2,70.0,280,0.25,0,0,0.17418049535159072,0.5704012659756464,0.7479185194361934,1.0530971054964053,-0.3876262526936095,1.0102077571249701,1.3763901970260524,0.44214876033057854,0.6053988995873452,0.637372634643377,0.6919838945827232,0.42361111111111105,0.6561832061068703,0.8571428571428571
CUST01605,ID,153,415,No,Yes,22,167.7,104,28.51,246.8,91,20.98,203.9,117,9.18,7.5,11,2.03,1.0,False,train_80,0,625.9,60.7,323,0.18792569659442726,0,1,1.3043756757672649,-0.22377626341147835,0.9086525662159038,0.06130092976250304,-1.0124887268428762,0.11867806474062292,-0.43024897859187927,0.628099173553719,0.45753094910591463,0.6668486171761281,0.5100658857979502,0.3055555555555555,0.5141984732824428,0.2857142857142857
CUST02757,AZ,86,415,No,Yes,32,70.9,163,12.05,166.7,121,14.17,244.9,105,11.02,11.1,5,3.0,3.0,False,holdout_20,0,493.6,40.239999999999995,394,0.10213197969543146,0,1,-0.3783593706294056,-2.0115991667759823,-0.6808285630501175,0.879482885599324,0.3107494537085125,-1.8426872585049425,1.3763901970260524,0.3512396694214876,0.12465612104539214,0.3753639010189228,0.6601390922401171,0.5555555555555556,0.20183206106870222,0.8571428571428571
CUST01300,MD,116,408,No,No,0,159.4,79,27.1,179.5,88,15.26,167.8,71,7.55,9.7,2,2.62,3.5,True,train_80,1,516.4,52.529999999999994,240,0.218875,0,0,0.3751040829810439,-0.3770709958280626,-0.4268290817192175,-0.6590983045230879,-0.20384317206147218,-0.6645259768486381,1.828049990930535,0.47520661157024796,0.42898899587345257,0.42194323144104806,0.3779282576866765,0.4583333333333333,0.38946564885496177,1.0
CUST02017,IN,168,415,No,No,0,183.2,131,31.14,179.2,73,15.23,292.8,100,13.18,9.9,5,2.67,2.0,False,train_80,0,665.1,62.220000000000006,309,0.2013592233009709,0,0,1.6811074025724897,0.06249703206527591,-0.4327821945629107,1.8353588779062442,-0.13032993980861685,0.26439044457118327,0.47307060921708655,0.6900826446280992,0.5108321870701512,0.4208515283842794,0.8354685212298681,0.47222222222222227,0.5374045801526718,0.5714285714285714
CUST00987,NC,30,510,No,No,0,145.0,76,24.65,240.7,112,20.46,197.1,134,8.87,7.1,4,1.92,3.0,False,train_80,0,589.9,55.9,326,0.17147239263803682,0,0,-1.784824484035578,-0.6430281219484022,0.7876059383941465,-0.07439754096165287,-1.1595151913485862,-0.34146629261904077,1.3763901970260524,0.11983471074380166,0.37947042640990375,0.644650655021834,0.48517569546120054,0.27777777777777773,0.44091603053435113,0.8571428571428571
CUST00647,MN,80,415,No,No,0,105.8,110,17.99,63.54999999999997,88,5.4,189.6,87,8.53,13.1,5,3.54,0.0,False,train_80,0,372.04999999999995,35.46,290,0.12227586206896553,0,0,-0.5290520613514955,-1.3670225208315485,-2.7277071958065484,-0.22406497190741279,1.0458817762370618,-2.30091434770894,-1.333568566400845,0.32644628099173556,0.24466987620357641,0.0,0.45772327964860904,0.6944444444444445,0.12885496183206108,0.0
CUST00118,MI,157,415,No,Yes,28,192.6,107,32.74,195.5,74,16.62,109.7,139,4.94,6.8,5,1.84,3.0,False,train_80,0,504.6,56.14,325,0.17273846153846154,0,1,1.4048374695819916,0.23610793383827539,-0.10932973005559289,-1.8185220029162417,-1.2697850397278685,-0.3184590747510574,1.3763901970260524,0.6446280991735537,0.5431568088033013,0.48016739446870454,0.16526354319180092,0.2569444444444444,0.4445801526717557,0.8571428571428571
CUST02175,WI,66,415,Yes,No,0,208.7,84,35.48,173.3,88,14.73,264.7,107,11.91,8.3,3,2.24,3.0,False,train_80,0,655.0,64.35999999999999,282,0.22822695035460988,1,0,-0.8806683397030386,0.5334627762367103,-0.5498600804888718,1.2746049032961297,-0.7184357978314562,0.4695381372273645,1.3763901970260524,0.26859504132231404,0.5985213204951856,0.3993813682678312,0.7326134699853586,0.36111111111111116,0.5700763358778624,0.8571428571428571
CUST00598,NC,128,510,No,No,0,187.3,84,31.84,270.8,95,23.02,206.4,68,9.29,10.1,5,2.73,1.0,False,train_80,0,674.6,66.88000000000001,252,0.2653968253968254,0,0,0.6764894644252237,0.1382209360300952,1.3849015937113407,0.11119007341108968,-0.05681670755576218,0.7111139248411901,-0.43024897859187927,0.5247933884297521,0.5249312242090785,0.7541848617176128,0.5192166910688141,0.4861111111111111,0.6085496183206109,0.2857142857142857
CUST02563,OR,124,510,No,No,0,169.3,108,28.78,178.6,91,15.18,242.3,82,10.9,12.2,3,3.29,1.0,False,train_80,0,602.4000000000001,58.15,284,0.20475352112676057,0,0,0.5760276706104971,-0.1942254716203291,-0.44468842025029653,0.827598176204794,0.7150722310992145,-0.1257736251066986,-0.43024897859187927,0.5082644628099173,0.4630330123796424,0.41866812227074235,0.6506222547584187,0.6319444444444443,0.4752671755725191,0.2857142857142857
CUST01468,WI,67,510,No,No,0,109.1,134,18.55,142.3,76,12.1,91.2,86,4.1,10.9,5,2.94,2.0,False,train_80,0,353.5,37.69,301,0.12521594684385381,0,0,-0.855552891249357,-1.306074012762304,-1.1650150743371446,-2.187701665915783,0.23723622145565781,-2.0871389483522633,0.47307060921708655,0.2727272727272727,0.25601788170563966,0.2865720524017468,0.09754758418740855,0.5416666666666667,0.1629007633587786,0.5714285714285714
CUST01135,SD,113,415,Yes,No,0,204.3,82,34.73,188.8,115,16.05,139.4,97,6.27,9.2,7,2.48,1.0,False,train_80,0,541.7,59.529999999999994,301,0.19777408637873753,1,0,0.29975773761999897,0.4521980988110515,-0.24228258356473548,-1.2258389763710325,-0.3876262526936095,0.006517877634204163,-0.43024897859187927,0.4628099173553719,0.5833906464924347,0.4557860262008734,0.2739751098096633,0.42361111111111105,0.49633587786259525,0.2857142857142857
CUST02196,NC,117,510,No,No,0,214.4,94,36.45,138.0,149,11.73,148.7,102,6.69,9.9,1,2.67,2.0,False,train_80,0,510.99999999999994,57.540000000000006,346,0.1663005780346821,0,0,0.40021953143472555,0.6387374719926784,-1.250343025096744,-1.0402513619982905,-0.13032993980861685,-0.1842503038544884,0.47307060921708655,0.4793388429752066,0.6181224209078405,0.2709243085880641,0.3080161054172767,0.47222222222222227,0.46595419847328257,0.5714285714285714
CUST01383,WV,124,415,No,No,0,157.4,107,26.76,167.8,112,14.26,188.8,102,8.5,8.8,3,2.38,3.0,False,train_80,0,522.8,51.900000000000006,324,0.1601851851851852,0,0,0.5760276706104971,-0.4140094855669986,-0.6590004826232428,-0.24002949787496017,-0.5346527171993188,-0.7249199237520928,1.3763901970260524,0.5082644628099173,0.42211141678129305,0.3793668122270743,0.45479502196193267,0.39583333333333337,0.3798473282442749,0.8571428571428571
CUST01606,SD,108,415,No,No,0,240.2,78,40.83,230.3,109,19.58,217.0,83,9.76,5.2,1,1.4,2.0,False,train_80,0,692.7,71.57000000000001,271,0.26409594095940964,0,0,0.17418049535159072,1.1152439896249529,0.581231359812791,0.3227200424810969,-1.8578908977507078,1.160713307344694,0.47307060921708655,0.44214876033057854,0.7068431911966986,0.6068049490538574,0.5580161054172766,0.14583333333333331,0.6801526717557254,0.5714285714285714
CUST01117,MI,81,415,Yes,No,0,149.4,68,25.4,171.9,98,14.61,214.5,97,9.65,17.5,3,4.7250000000000005,3.0,True,train_80,1,553.3,54.385,266,0.2044548872180451,1,0,-0.5039366128978139,-0.5617634445227427,-0.5776412737594391,0.27283089883251027,2.6631728857998707,-0.48669935541068454,1.3763901970260524,0.3305785123966942,0.3946011004126548,0.39428675400291124,0.5488653001464129,1.0,0.41778625954198473,0.8571428571428571
CUST00551,MT,163,510,No,Yes,23,160.0,104,27.2,189.4,64,16.1,229.9,118,10.35,10.4,7,2.81,1.0,False,train_80,0,589.6999999999999,56.46,293,0.1926962457337884,0,1,1.5555301603040814,-0.3659894489063819,-0.23037635787734967,0.5801480237078042,0.053453140823520484,-0.28778278426041315,-0.43024897859187927,0.6694214876033058,0.43105226960110044,0.4579694323144105,0.6052342606149341,0.5069444444444445,0.4494656488549619,0.2857142857142857
CUST01411,IL,85,415,No,Yes,29,144.6,97,24.58,140.0,102,11.9,165.4,148,7.44,10.9,3,2.94,1.0,False,train_80,0,460.9,46.85999999999999,350,0.13388571428571427,0,1,-0.40347481908308724,-0.6504158198961895,-1.2106556061387908,-0.7069918824257313,0.23723622145565781,-1.2080714989797405,-0.43024897859187927,0.34710743801652894,0.3780949105914718,0.27820232896652114,0.36914348462664714,0.5416666666666667,0.3029007633587785,0.2857142857142857
CUST02002,ID,67,510,No,Yes,30,186.2,117,31.65,286.7,76,24.37,164.3,113,7.39,12.9,3,3.48,2.0,False,train_80,0,650.1,66.89,309,0.2164724919093851,0,1,-0.855552891249357,0.11790476667367997,1.7004165744270674,-0.7289431056311093,0.9723685439842071,0.7120725589190218,0.47307060921708655,0.2727272727272727,0.5211485557083906,0.8120451237263464,0.3651171303074671,0.6805555555555557,0.6087022900763359,0.5714285714285714
CUST02984,AR,57,510,No,No,0,192.8,68,32.78,158.0,86,13.43,235.5,105,10.6,12.7,6,3.43,1.0,False,holdout_20,0,599.0,60.24,265,0.22732075471698113,0,0,-1.1067073757861734,0.2398017828121693,-0.8534688355172131,0.6918997054806381,0.8988553117313518,0.07458089716032179,-0.43024897859187927,0.23140495867768596,0.5438445667125171,0.34370451237263466,0.6257320644216691,0.6666666666666666,0.507175572519084,0.2857142857142857
CUST02628,KS,170,415,No,Yes,42,199.5,119,33.92,135.0,90,11.48,184.6,49,8.31,10.9,3,2.94,3.5,True,train_80,1,530.0,56.650000000000006,261,0.2170498084291188,0,1,1.731338299479853,0.36354572343760483,-1.3098741535336735,-0.32384325920458606,0.23723622145565781,-0.26956873678159265,1.828049990930535,0.6983471074380165,0.5668844566712516,0.2600072780203785,0.43942166910688135,0.5416666666666667,0.4523664122137406,1.0
CUST03010,KY,88,415,No,No,0,148.2,82,25.19,308.7,67,26.24,235.4,79,10.59,6.4,4,1.73,2.0,False,holdout_20,0,698.6999999999999,63.74999999999999,232,0.27478448275862066,0,0,-0.3281284737220423,-0.5839265383661048,2.136978182964551,0.6899041397346948,-1.4168115042335783,0.41106145847957465,0.47307060921708655,0.359504132231405,0.390474552957359,0.892103347889374,0.6253660322108345,0.22916666666666669,0.5607633587786258,0.5714285714285714
